# x_m,y_m,w_tr_right,w_tr_left
3.7250000000000023,22.45,1.0738365797457248,1.0738365797457248
3.7218750000000025,22.453125,1.0779845923064009,1.0779845923064009
3.718750000000002,22.45625,1.0821347536235952,1.0821347536235952
3.715625000000002,22.459375,1.086287039069323,1.086287039069323
3.712500000000002,22.4625,1.0904414243782186,1.0904414243782186
3.7093750000000023,22.465625000000003,1.0945978856411152,1.0945978856411152
3.706250000000002,22.46875,1.0987563992987697,1.0987563992987697
3.7031250000000018,22.471875,1.1029169421357163,1.1029169421357163
3.700000000000002,22.475,1.1070794912742266,1.1070794912742266
3.6916666666666687,22.473333333333336,1.1093003300379132,1.1093003300379132
3.6833333333333353,22.471666666666668,1.1115217296821314,1.1115217296821314
3.6750000000000025,22.47,1.1137436868507953,1.1137436868507953
3.6666666666666687,22.468333333333334,1.115966198213707,1.115966198213707
3.6583333333333354,22.46666666666667,1.1181892604663228,1.1181892604663228
3.650000000000002,22.465000000000003,1.120412870329505,1.120412870329505
3.6416666666666684,22.463333333333335,1.1226370245492927,1.1226370245492927
3.6333333333333355,22.461666666666666,1.124861719896668,1.124861719896668
3.625000000000002,22.46,1.127086953167324,1.127086953167324
3.616666666666669,22.458333333333336,1.129312721181438,1.129312721181438
3.6083333333333356,22.456666666666667,1.1315390207834453,1.1315390207834453
3.6000000000000023,22.455000000000002,1.133765848841814,1.133765848841814
3.5916666666666694,22.453333333333333,1.135993202248832,1.135993202248832
3.5833333333333357,22.451666666666668,1.138221077920376,1.138221077920376
3.5750000000000024,22.450000000000003,1.1404494727957049,1.1404494727957049
3.566666666666669,22.448333333333334,1.1426783838372416,1.1426783838372416
3.5583333333333353,22.446666666666665,1.1449078080303632,1.1449078080303632
3.5500000000000025,22.445,1.1471377423831903,1.1471377423831903
3.541666666666669,22.443333333333335,1.1493681839263787,1.1493681839263787
3.533333333333336,22.44166666666667,1.1515991297129204,1.1515991297129204
3.5250000000000026,22.44,1.1538305768179313,1.1538305768179313
3.5166666666666693,22.438333333333333,1.1560625223384575,1.1560625223384575
3.5083333333333364,22.436666666666667,1.158294963393273,1.158294963393273
3.5000000000000027,22.435000000000002,1.1605278971226856,1.1605278971226856
3.4916666666666694,22.433333333333334,1.1627613206883396,1.1627613206883396
3.483333333333336,22.431666666666665,1.1649952312730263,1.1649952312730263
