opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v,yaw,vx,vy,omega,acc,steer,dt
-0.3403344183557263,-3.6263538287539174,0.4246448856282744,0.6717696426247987,0.0365105,-4.02734,0.32732,-4.33678,-0.423538,-3.53782,1.1036956870262806,1.568431953747339,7.882198786313721,1.568431953747339,-1.527816498469106,1.9826621907308422,4.665090742832275,-0.4341306591220584,0.01571458655109292
-0.3170303543936816,-3.601039004741723,0.41783404367973664,0.6724334568316482,0.0761126,-3.98876,0.373605,-4.28216,-0.402659,-3.51659,1.1091567438157437,1.6008246795847845,7.9133555029115135,1.6008246795847845,-1.5399009417563192,1.8439022539058387,4.710429467468309,-0.43464361111267735,0.014897197138716504
-0.2955456740942436,-3.575871977586889,0.4132444398222436,0.6708991339396705,0.113971,-3.9488,0.419509,-4.22704,-0.382068,-3.49708,0.9871838764114974,1.6347835069806562,7.94082447829245,1.6347835069806562,-1.5501227374826527,1.713320066348689,4.424191824449412,-0.43503112885720824,0.01646963571840927
-0.2724471701411917,-3.546834843791344,0.4089842907741077,0.670296077341946,0.150142,-3.90747,0.461242,-4.17296,-0.359728,-3.47235,1.308716765109963,1.6703548784995186,7.969042235654232,1.6703548784995186,-1.5601795939178167,1.570020978164205,6.810784287440932,-0.43406025272656285,0.0076565333458404414
-0.26204886917748765,-3.5327588464679573,0.3998688643493015,0.6711395666506333,0.17245,-3.88028,0.484724,-4.13004,-0.351668,-3.46108,1.0930004936719844,1.706606393608371,7.981063153627208,1.706606393608371,-1.5640699579110997,1.5041375340203134,5.927083342393726,-0.43451005609549526,0.009420611491249682
-0.24947082242265917,-3.514943771606768,0.38151742780114256,0.6729481472327569,0.194255,-3.85232,0.497959,-4.08323,-0.341437,-3.44502,1.0531279306150412,1.7436545148612659,7.995233048964609,1.7436545148612659,-1.5689638463727948,1.4234899826654608,5.841159335679609,-0.4345794918381383,0.009569632549617275
-0.23695505961714095,-3.4963100616087055,0.36642761317891964,0.675743662198174,0.215472,-3.82369,0.512332,-4.0385,-0.331979,-3.42755,1.1100137319853156,1.7814592606113875,8.008855325036771,1.7814592606113875,-1.573760291394354,1.342086594607419,6.699575462745204,-0.4342708339788275,0.007808745079079626
-0.22695889410860398,-3.4806699425978724,0.3555816488515681,0.6793035926778248,0.234976,-3.79604,0.528646,-3.99653,-0.326049,-3.41302,0.8219546508146227,1.8198395545530892,8.019335337128107,1.8198395545530892,-1.5774664532962037,1.2761351933293408,4.876505699020576,-0.43487327633786366,0.012375345243188443
-0.21141048174704336,-3.4552426894577017,0.3468818110668245,0.6848151598124854,0.260342,-3.75797,0.552285,-3.94531,-0.316011,-3.38812,0.7640174020230304,1.8591540346741564,8.035127950722531,1.8591540346741564,-1.5832618666568266,1.1720692236049257,4.61079264323966,-0.4341747884038148,0.014105585108926144
-0.19416758639622028,-3.4254239010178122,0.34588062174686807,0.6897486994413254,0.287936,-3.71351,0.584846,-3.89093,-0.304155,-3.3597,0.7696933531401982,1.9022231157095892,8.051660672909637,1.9022231157095892,-1.5887513710408248,1.0544536272247,4.686117921083865,-0.43377231901949415,0.013479126981912578
-0.17820526583663537,-3.3960771619651213,0.346493953004955,0.6928210152528574,0.313945,-3.66827,0.617158,-3.83596,-0.292329,-3.33296,0.7265955838176652,1.946607570605337,8.065873787247533,1.946607570605337,-1.5926005325363464,0.9429938093837732,4.611153662048635,-0.43370307280361575,0.013367118909368033
-0.1628652893942473,-3.366161400772944,0.34892692201089914,0.6939772870202597,0.338367,-3.62233,0.649069,-3.78112,-0.279583,-3.30651,0.6786812626855026,1.9917248166588033,8.07847889762836,1.9917248166588033,-1.5950700208934785,0.8332630958974926,4.446781686934726,-0.43390700792643616,0.013446587235139423
-0.14791734738911497,-3.3352768313634105,0.3531283400068592,0.6937527815158654,0.361207,-3.57579,0.680503,-3.72662,-0.266074,-3.27946,0.6400095975329378,2.0370087896527282,8.089683442537167,2.0370087896527282,-1.596112571264192,0.7235932333457008,4.378131110998592,-0.43394937178077875,0.013099860951781048
-0.13381812722057984,-3.3044473591547843,0.33425477498459166,0.6946291653745903,0.381331,-3.53138,0.687221,-3.66613,-0.254352,-3.25135,0.741106023409747,2.0823028755074993,8.099162413279643,2.0823028755074993,-1.5955788253756096,0.6174667372391922,6.459658893641438,-0.4326246292548546,0.007947973454377507
-0.12553300340935308,-3.2853139962932207,0.3212577673286671,0.696481883167825,0.395017,-3.49904,0.692204,-3.62105,-0.249274,-3.23451,0.68713072853711,2.127556721652816,8.104070022516181,2.127556721652816,-1.5942648361555931,0.5536967988987702,5.539360227699892,-0.43299122374496507,0.00929445445180291
-0.11607013368116759,-3.2624874336106275,0.3121463974740058,0.6989846544810551,0.408539,-3.46511,0.699723,-3.57757,-0.243501,-3.21327,0.5956012282038357,2.172754715235423,8.109216332193654,2.172754715235423,-1.592250432768287,0.47943533420912954,4.852528700884003,-0.4330904689233923,0.010530904150384154
-0.10562234829892189,-3.2361141977894357,0.3078691428594298,0.7000638726494889,0.421566,-3.4303,0.710461,-3.53671,-0.235351,-3.18833,0.9535413580601833,2.217851731479373,8.114265219744517,2.217851731479373,-1.5891248469482337,0.39571469770830087,14.986786111322056,-0.41297461981578776,0.0017051384541390483
-0.10397718966914712,-3.2317624858195426,0.307665459954477,0.7008349505275833,0.427719,-3.41304,0.718926,-3.51232,-0.235622,-3.18688,0.26354279968708905,2.242646584690671,8.114939968092449,2.242646584690671,-1.5883861880585304,0.38286188181753567,3.6552286508083887,-0.09751814403480553,0.015284920987874161
-0.08936494379357715,-3.1923804020027378,0.31358453727184954,0.7005912894833907,0.443744,-3.36525,0.74204,-3.46197,-0.222686,-3.14915,0.5989373546861451,2.2905300431287516,8.120791981705297,2.2905300431287516,-1.5746646045148207,0.3591649360133636,5.855031392142388,-0.3677035726641322,0.008719343019864994
